id,longitude,latitude,altitude
10307459243,-4.1531712,50.5488887,
10307459244,-4.1527915,50.5490501,
10307459245,-4.1522854,50.5492591,
10307459246,-4.1515707,50.5495637,
10307459247,-4.1509879,50.5498335,
10307459248,-4.1502573,50.5501869,
10307459249,-4.1497922,50.5504109,
10307459250,-4.1493046,50.5506316,
10307459251,-4.1490612,50.5507389,
10307459252,-4.1487810,50.5508557,
10307459253,-4.1479715,50.5511385,
10307459254,-4.1474558,50.5513010,
10307459255,-4.1469745,50.5514367,
10307459256,-4.1466167,50.5515290,
10307461659,-4.1440315,50.5481980,
10307461660,-4.1445002,50.5479667,
10307461661,-4.1449736,50.5475913,
10307461662,-4.1461210,50.5465292,
10307461663,-4.1459889,50.5467926,
10559630262,-4.1372685,50.5320728,
10559630263,-4.1371212,50.5319800,
10559630264,-4.1370295,50.5320408,
10559630265,-4.1372349,50.5320934,
10559642210,-4.1369349,50.5319573,
10559642211,-4.1368325,50.5320179,
10559642212,-4.1367449,50.5319582,
10559642213,-4.1368473,50.5318976,
10559642218,-4.1367363,50.5320391,
10559642219,-4.1366151,50.5320476,
10559642220,-4.1366330,50.5321505,
10559642221,-4.1367542,50.5321419,
10559642222,-4.1372928,50.5324278,
10559642223,-4.1370828,50.5323767,
10559642224,-4.1371276,50.5323024,
10559642225,-4.1373375,50.5323534,
10559642226,-4.1377341,50.5328545,
10559642227,-4.1374696,50.5327658,
10559642228,-4.1375131,50.5327133,
10559642229,-4.1377776,50.5328020,
10559642230,-4.1379037,50.5330714,
10559642231,-4.1376414,50.5329023,
10559642232,-4.1375376,50.5329673,
10559642233,-4.1377999,50.5331364,
10559642234,-4.1377109,50.5332641,
10559642235,-4.1376163,50.5333170,
10559642236,-4.1374914,50.5332268,
10559642237,-4.1375859,50.5331739,
10559665414,-4.1372422,50.5325931,
10559665415,-4.1379688,50.5328119,
10559665416,-4.1380886,50.5325302,
10559665417,-4.1379578,50.5326584,
10559665418,-4.1377464,50.5334721,
10559665419,-4.1386058,50.5337521,
10559665420,-4.1375482,50.5338153,
10559665421,-4.1376098,50.5337104,
10559665422,-4.1364379,50.5334225,
10559665423,-4.1364051,50.5334566,
10559665424,-4.1363878,50.5335203,
10559665425,-4.1363636,50.5335654,
10559665426,-4.1363117,50.5336148,
10559665427,-4.1356830,50.5329221,
10559665428,-4.1371137,50.5319647,
10559665429,-4.1373920,50.5321415,
10559665430,-4.1374823,50.5322825,
10656082089,-4.1306136,50.5555664,
10656082090,-4.1312484,50.5559112,
10656082091,-4.1303207,50.5566006,
10656082092,-4.1296858,50.5562558,
10656082093,-4.1274295,50.5544157,
10656082094,-4.1269678,50.5545032,
10656082095,-4.1270352,50.5546469,
10656082096,-4.1274970,50.5545594,
10705129117,-4.1424158,50.6004932,
10705129120,-4.1327790,50.5588316,
10749291860,-4.1353877,50.5485960,
10757513825,-4.1467954,50.5504202,
10757513826,-4.1468525,50.5503963,
10796945712,-4.1571213,50.5412331,
10796945713,-4.1572011,50.5415033,
10798114692,-4.1319644,50.5479172,
10798114693,-4.1321046,50.5480833,
10798114694,-4.1324533,50.5479738,
10798114695,-4.1323534,50.5478583,
10798114696,-4.1323185,50.5478379,
10798114697,-4.1322588,50.5478379,
10798114698,-4.1320731,50.5478920,
10798114699,-4.1309087,50.5482487,
10798114700,-4.1308312,50.5482175,
10798114701,-4.1306984,50.5481528,
10798114702,-4.1306528,50.5481157,
10798114703,-4.1306562,50.5480880,
10798114704,-4.1306797,50.5480505,
10798123005,-4.1307286,50.5480173,
10798123006,-4.1310344,50.5479201,
10798123007,-4.1310921,50.5479133,
10798123008,-4.1311417,50.5479303,
10798123009,-4.1312262,50.5480168,
10798123010,-4.1309479,50.5482269,
10798123011,-4.1313368,50.5480190,
10798123012,-4.1313858,50.5482269,
10798123013,-4.1314032,50.5482601,
10798123014,-4.1314799,50.5483371,
10798123015,-4.1317872,50.5486030,
10798123016,-4.1320911,50.5488883,
10798123017,-4.1320483,50.5488511,
10798123018,-4.1318565,50.5486849,
10798123019,-4.1317405,50.5485477,
10798123020,-4.1315608,50.5483223,
10798123021,-4.1315500,50.5483108,
10798123022,-4.1307086,50.5486290,
10798123023,-4.1307896,50.5485967,
10798123024,-4.1311987,50.5484416,
10798123025,-4.1315299,50.5483185,
10798123026,-4.1318350,50.5482013,
10798123027,-4.1319148,50.5481720,
10825262860,-4.1249720,50.5632260,
10825262861,-4.1254655,50.5628273,
10825262862,-4.1257725,50.5625147,
10825262863,-4.1263587,50.5623163,
10825262864,-4.1274152,50.5617210,
10825262865,-4.1277872,50.5612973,
10825262866,-4.1280540,50.5607020,
10825262867,-4.1277942,50.5599015,
10825262868,-4.1280048,50.5594578,
10825262869,-4.1273379,50.5592750,
10825262870,-4.1269764,50.5593575,
10825262871,-4.1267553,50.5592661,
10825262872,-4.1269238,50.5589695,
10825262873,-4.1266679,50.5587728,
10825262874,-4.1290718,50.5590453,
10825262875,-4.1288402,50.5596072,
10825262876,-4.1291385,50.5596273,
10825262877,-4.1288612,50.5609473,
10825262878,-4.1288367,50.5612973,
10825262879,-4.1283663,50.5613642,
10825262880,-4.1280154,50.5618614,
10825262881,-4.1283523,50.5619016,
10825262882,-4.1281417,50.5621089,
10825262883,-4.1275521,50.5622070,
10825262884,-4.1270326,50.5625459,
10825262885,-4.1266570,50.5624880,
10825262886,-4.1261867,50.5624657,
10825262887,-4.1257690,50.5626619,
10825262888,-4.1254882,50.5630766,
10825262889,-4.1250390,50.5635158,
10825262890,-4.1288475,50.5611428,
10825262895,-4.1287477,50.5613100,
10825262896,-4.1294406,50.5622073,
10825262897,-4.1290408,50.5621899,
10825262898,-4.1290104,50.5625572,
10825266700,-4.1308643,50.5596430,
10825266701,-4.1313786,50.5597671,
10825266702,-4.1310198,50.5603092,
10825266703,-4.1311344,50.5605342,
10825266704,-4.1289703,50.5646261,
10825271504,-4.1258512,50.5601848,
10825276913,-4.1246316,50.5631044,
10825276914,-4.1237819,50.5631598,
10825276923,-4.1257285,50.5601670,
10825281105,-4.1287269,50.5642845,
10825281106,-4.1289493,50.5639065,
10825281107,-4.1286037,50.5635763,
10825281108,-4.1288141,50.5628948,
10825281109,-4.1293009,50.5627287,
10825281110,-4.1290425,50.5635133,
10825281111,-4.1294151,50.5634674,
10825281112,-4.1294812,50.5627745,
10825281113,-4.1296465,50.5626771,
10825281114,-4.1296765,50.5623583,
10825281115,-4.1298779,50.5620644,
10825281116,-4.1297487,50.5611977,
10825281117,-4.1297937,50.5608980,
10825281118,-4.1300462,50.5605028,
10825281119,-4.1302896,50.5603272,
10825281120,-4.1304519,50.5601649,
10888867809,-4.1640874,50.5566649,
10888867810,-4.1640076,50.5559961,
10888867811,-4.1645898,50.5559657,
10888867812,-4.1650842,50.5560823,
10888867813,-4.1657940,50.5567156,
10888867814,-4.1658179,50.5569790,
10888867815,-4.1656026,50.5571614,
10888867816,-4.1652278,50.5572830,
10888867817,-4.1650124,50.5572374,
10888867818,-4.1644303,50.5566801,
10888867819,-4.1642548,50.5567105,
10978905751,-4.1431609,50.5500497,
10978905752,-4.1433358,50.5500908,
10978905753,-4.1434907,50.5501901,
10978905754,-4.1434470,50.5500048,
11015929978,-4.1435893,50.5515981,
11054839424,-4.1569653,50.5497974,
11054839425,-4.1571055,50.5500602,
11054839426,-4.1571662,50.5502243,
11054839427,-4.1570686,50.5499849,
11054839428,-4.1571370,50.5501366,
11054839429,-4.1571883,50.5503129,
11058069922,-4.1305512,50.5322818,
11058069923,-4.1309039,50.5325978,
11058069924,-4.1309183,50.5325728,
11058069925,-4.1310256,50.5322202,
11058069926,-4.1310668,50.5323880,
11058069927,-4.1310689,50.5324234,
11058069928,-4.1310503,50.5320248,
11058069929,-4.1312071,50.5317993,
11064392985,-4.1627763,50.5403274,
11064392986,-4.1625510,50.5403632,
11064392987,-4.1625054,50.5403607,
11064392988,-4.1624880,50.5403555,
11064392989,-4.1618400,50.5399794,
11064392990,-4.1619018,50.5399861,
11064392991,-4.1622678,50.5400808,
11064392992,-4.1623087,50.5400954,
11064392993,-4.1623804,50.5401442,
11064392994,-4.1622232,50.5400714,
11064392995,-4.1623446,50.5401147,
11064392996,-4.1624042,50.5401783,
11064392997,-4.1624752,50.5403411,
11064404514,-4.1593593,50.5495076,
11064404515,-4.1594978,50.5494915,
11064404516,-4.1595671,50.5494915,
11064404517,-4.1595992,50.5495065,
11064404518,-4.1596111,50.5495280,
11064404519,-4.1597057,50.5497696,
11064419879,-4.1515386,50.5575576,
11064419880,-4.1516645,50.5575050,
11064419881,-4.1518105,50.5574129,
11064419882,-4.1518561,50.5573861,
11064419883,-4.1519615,50.5573427,
11064419884,-4.1517701,50.5574428,
11064419885,-4.1519061,50.5573628,
11064419886,-4.1520201,50.5573268,
11064419887,-4.1521376,50.5572898,
11064419888,-4.1522187,50.5572571,
11064419889,-4.1522795,50.5572238,
11064419890,-4.1523539,50.5571889,
11064419891,-4.1524738,50.5571540,
11064432277,-4.1575867,50.5508138,
11064432278,-4.1575688,50.5506940,
11064432279,-4.1575979,50.5506070,
11064432281,-4.1576747,50.5504556,
11064432282,-4.1577102,50.5505018,
11064432283,-4.1577558,50.5505136,
11064432284,-4.1577980,50.5505125,
11064432285,-4.1578741,50.5505082,
11064432286,-4.1579569,50.5504814,
11064432287,-4.1581039,50.5504245,
11064432288,-4.1583827,50.5503590,
11144638704,-4.1591955,50.5427627,
11144686005,-4.1595257,50.5425384,
11144686006,-4.1592792,50.5426088,
11144686007,-4.1593853,50.5428191,
11144686008,-4.1591280,50.5429305,
11144686009,-4.1594542,50.5426755,
11144686010,-4.1590765,50.5430044,
11246047332,-4.1446364,50.5451720,
11291754373,-4.1439179,50.5505267,
11291754374,-4.1437901,50.5504455,
11291754375,-4.1437295,50.5504071,
11291754376,-4.1434652,50.5502393,
11291754377,-4.1437817,50.5504402,
11291754378,-4.1434387,50.5502225,
11291754379,-4.1439956,50.5505759,
11291756993,-4.1442637,50.5503198,
11291756994,-4.1441277,50.5502349,
11291756995,-4.1441136,50.5502261,
11291756996,-4.1443406,50.5503679,
11291760925,-4.1441235,50.5504037,
11291760926,-4.1439875,50.5503224,
11291760927,-4.1439755,50.5503152,
11291760928,-4.1442042,50.5504520,
11291779006,-4.1443367,50.5500198,
11291779007,-4.1441829,50.5501119,
11291779009,-4.1443869,50.5499947,
11346316428,-4.1320645,50.5332058,
11346316429,-4.1322631,50.5334802,
11470218165,-4.1448317,50.5503615,
11470218166,-4.1448411,50.5503581,
11470218167,-4.1415386,50.5520879,
11470218168,-4.1414809,50.5520104,
11470237251,-4.1431897,50.5512296,
11470237252,-4.1431060,50.5511695,
11470271169,-4.1414286,50.5518928,
11470271170,-4.1412029,50.5521084,
11470271171,-4.1411749,50.5521127,
11470271172,-4.1411697,50.5520992,
11470271173,-4.1411017,50.5521098,
11470271174,-4.1410908,50.5520815,
11470271175,-4.1410566,50.5520869,
11470271176,-4.1410364,50.5520345,
11470271177,-4.1410476,50.5520328,
11470271178,-4.1410365,50.5520041,
11470271179,-4.1411557,50.5519856,
11470271180,-4.1411499,50.5519708,
11470271181,-4.1413893,50.5519335,
11470271182,-4.1414272,50.5520319,
11470271183,-4.1414401,50.5520299,
11470271184,-4.1414552,50.5520691,
11470271185,-4.1417384,50.5516380,
11470271186,-4.1416777,50.5514735,
11470271187,-4.1415708,50.5513649,
11470271188,-4.1413832,50.5516641,
11470271189,-4.1415350,50.5515952,
11470271190,-4.1414823,50.5515460,
11470271191,-4.1413305,50.5516148,
11470271192,-4.1414284,50.5517063,
11470271193,-4.1415828,50.5516427,
11470271194,-4.1416714,50.5517428,
11470271195,-4.1417223,50.5515187,
11470271196,-4.1417579,50.5515567,
11470271197,-4.1416385,50.5517126,
11470271198,-4.1416238,50.5516883,
11470271199,-4.1419637,50.5516423,
11470271200,-4.1418967,50.5515179,
11470271201,-4.1419691,50.5514898,
11470271202,-4.1420436,50.5514616,
11470271203,-4.1421059,50.5511796,
11470271204,-4.1421716,50.5512316,
11470271205,-4.1422561,50.5511983,
11470271206,-4.1424935,50.5512997,
11470271207,-4.1425579,50.5512553,
11470271208,-4.1424371,50.5511838,
11470271209,-4.1424800,50.5511557,
11470271210,-4.1425632,50.5511753,
11470271211,-4.1426128,50.5511421,
11470271212,-4.1426584,50.5511165,
11470271213,-4.1426182,50.5510944,
11470271214,-4.1426651,50.5510628,
11470271215,-4.1427282,50.5511003,
11470271216,-4.1427773,50.5511125,
11470271217,-4.1427442,50.5510910,
11470271218,-4.1429012,50.5510228,
11470271219,-4.1428971,50.5511907,
11470271220,-4.1428019,50.5512503,
11470271221,-4.1427469,50.5512929,
11470271222,-4.1426893,50.5513330,
11470271223,-4.1425806,50.5514148,
11470271224,-4.1425350,50.5514395,
11470271225,-4.1424733,50.5514676,
11470271226,-4.1424184,50.5514923,
11470271227,-4.1423540,50.5515196,
11470271228,-4.1422950,50.5515469,
11470271229,-4.1421984,50.5515937,
11470271230,-4.1420563,50.5516636,
11470271231,-4.1419905,50.5516883,
11470271232,-4.1431466,50.5513500,
11470271233,-4.1429453,50.5512860,
11470271234,-4.1429989,50.5512467,
11470271235,-4.1432499,50.5512927,
11470271236,-4.1449110,50.5504787,
11470271237,-4.1445266,50.5504638,
11470271238,-4.1443348,50.5504553,
11470271239,-4.1442503,50.5509538,
11470271240,-4.1441484,50.5509870,
11470271241,-4.1442201,50.5506990,
11470271242,-4.1442679,50.5508294,
11470271243,-4.1444059,50.5509555,
11470271244,-4.1442932,50.5509981,
11470271245,-4.1441936,50.5510358,
11470271246,-4.1435964,50.5512006,
11470271247,-4.1433860,50.5512232,
11470271248,-4.1430946,50.5511766,
11470271249,-4.1417051,50.5519744,
11470271250,-4.1416579,50.5519333,
11470271251,-4.1416244,50.5519035,
11470271252,-4.1417042,50.5518707,
11470271253,-4.1417351,50.5519001,
11470271254,-4.1420019,50.5517799,
11470271255,-4.1427315,50.5516517,
11470271256,-4.1426530,50.5516896,
11470271257,-4.1424063,50.5515980,
11470271258,-4.1424854,50.5515588,
11470271259,-4.1425558,50.5515260,
11470271260,-4.1426142,50.5514966,
11470271261,-4.1427235,50.5514352,
11470271262,-4.1426705,50.5514646,
11470271263,-4.1427550,50.5516696,
11470271264,-4.1428247,50.5516385,
11470271265,-4.1428737,50.5516154,
11470271266,-4.1429032,50.5516372,
11470271267,-4.1429528,50.5516163,
11470271268,-4.1428542,50.5515336,
11470271269,-4.1429213,50.5515025,
11470271270,-4.1428790,50.5514672,
11470271271,-4.1430292,50.5515993,
11470271272,-4.1431620,50.5515353,
11470271273,-4.1431526,50.5515290,
11470271274,-4.1428998,50.5513193,
11470271275,-4.1433323,50.5513568,
11470271276,-4.1431768,50.5512358,
11470271277,-4.1432016,50.5512239,
11470271278,-4.1432431,50.5512435,
11470271279,-4.1433088,50.5512405,
11470271280,-4.1432700,50.5512618,
11470271281,-4.1436113,50.5512831,
11470271282,-4.1435536,50.5513176,
11470271283,-4.1434819,50.5512652,
11470271284,-4.1432465,50.5512703,
11470271285,-4.1431593,50.5511280,
11470271286,-4.1431184,50.5511591,
11470271287,-4.1432096,50.5510918,
11470271288,-4.1435653,50.5510795,
11470271289,-4.1436019,50.5510574,
11470271290,-4.1437960,50.5510566,
11470271291,-4.1439493,50.5511588,
11470271292,-4.1436449,50.5509076,
11470271293,-4.1436585,50.5509167,
11470271294,-4.1441900,50.5506815,
11470271295,-4.1442101,50.5507075,
11470271296,-4.1442845,50.5507463,
11470271297,-4.1443127,50.5507211,
11470271298,-4.1443556,50.5507437,
11470271299,-4.1442550,50.5508379,
11470271300,-4.1443046,50.5508771,
11470271301,-4.1444501,50.5508183,
11470271302,-4.1443965,50.5507812,
11470271303,-4.1446654,50.5508115,
11470271304,-4.1446768,50.5508311,
11470271305,-4.1446741,50.5508498,
11470271306,-4.1441423,50.5510552,
11470271307,-4.1438238,50.5507765,
11470271308,-4.1437688,50.5508311,
11470271309,-4.1437702,50.5508089,
11470271310,-4.1440069,50.5506577,
11470271311,-4.1440773,50.5506180,
11470271312,-4.1441390,50.5505776,
11470271313,-4.1447867,50.5505281,
11470271314,-4.1448317,50.5505997,
11470271315,-4.1448679,50.5505895,
11470271316,-4.1449061,50.5506449,
11470271317,-4.1451187,50.5505874,
11470271318,-4.1450295,50.5504612,
11470271319,-4.1446748,50.5505175,
11470271320,-4.1447123,50.5505320,
11470271321,-4.1445809,50.5505465,
11470271322,-4.1445339,50.5505869,
11470271323,-4.1445058,50.5506040,
11470271324,-4.1445427,50.5506219,
11470271325,-4.1446298,50.5505912,
11470271326,-4.1446909,50.5505742,
11470271327,-4.1448484,50.5507940,
11470271328,-4.1446855,50.5507446,
11470271329,-4.1446171,50.5507126,
11470271330,-4.1443294,50.5505784,
11470271331,-4.1442483,50.5505252,
11470271332,-4.1444314,50.5503969,
11470271333,-4.1445246,50.5503377,
11470271334,-4.1447767,50.5502644,
11470271335,-4.1448256,50.5502495,
11470380385,-4.1424747,50.5515971,
11470380386,-4.1424009,50.5516321,
11470380387,-4.1425511,50.5515682,
11470380388,-4.1426182,50.5515290,
11470380389,-4.1426772,50.5515008,
11470380390,-4.1429561,50.5513244,
11470380391,-4.1427858,50.5514403,
11470380392,-4.1428287,50.5514071,
11470380393,-4.1428649,50.5513815,
11470380394,-4.1429052,50.5513585,
11470380395,-4.1430473,50.5513534,
11470380396,-4.1430071,50.5512882,
11470380397,-4.1430862,50.5512350,
11470380398,-4.1431694,50.5511728,
11470380399,-4.1432270,50.5511344,
11470380400,-4.1433021,50.5510833,
11470380401,-4.1436387,50.5509410,
11470380402,-4.1435609,50.5509811,
11470380403,-4.1437098,50.5509188,
11470380404,-4.1438359,50.5508251,
11470380405,-4.1439164,50.5507825,
11470380406,-4.1440290,50.5506990,
11470380407,-4.1441886,50.5506513,
11470380408,-4.1441698,50.5506172,
11470380409,-4.1442946,50.5505200,
11470380410,-4.1444273,50.5504595,
11470380411,-4.1443348,50.5504996,
11470380412,-4.1446575,50.5503003,
11470380413,-4.1447318,50.5503181,
11470383340,-4.1441537,50.5498118,
11470393091,-4.1413106,50.5519900,
11470393092,-4.1410692,50.5517173,
11470393093,-4.1420576,50.5516159,
11470393094,-4.1422118,50.5515417,
11470393095,-4.1425672,50.5513705,
11470393096,-4.1426142,50.5513279,
11470393097,-4.1427939,50.5511890,
11470393098,-4.1427268,50.5512435,
11470393099,-4.1432726,50.5508703,
11470393100,-4.1431426,50.5509487,
11470393101,-4.1432123,50.5509103,
11470393102,-4.1430742,50.5509955,
11470393103,-4.1429240,50.5510986,
11470393104,-4.1436870,50.5506104,
11470393105,-4.1435368,50.5506905,
11514857640,-4.1575255,50.5453575,
11514857641,-4.1573630,50.5453545,
11514857642,-4.1567892,50.5453643,
11514857643,-4.1568774,50.5453429,
11514857644,-4.1571730,50.5453165,
11514857645,-4.1583157,50.5455584,
11514857646,-4.1579951,50.5453429,
11514857647,-4.1574610,50.5453586,
11514857648,-4.1584345,50.5456018,
11514857649,-4.1631531,50.5482314,
11514857650,-4.1600712,50.5467422,
11514857651,-4.1601966,50.5467897,
11514857652,-4.1593845,50.5461091,
11514857653,-4.1588683,50.5458394,
11514857654,-4.1563335,50.5453395,
11514857655,-4.1567842,50.5450709,
11514857656,-4.1569555,50.5450260,
11514857657,-4.1573221,50.5450680,
11514857658,-4.1572923,50.5451793,
11514857659,-4.1569146,50.5450272,
11514857660,-4.1568289,50.5450497,
11514857661,-4.1564135,50.5454828,
11514857662,-4.1563703,50.5455175,
11514857663,-4.1560845,50.5459294,
11514857664,-4.1560814,50.5458891,
11514857665,-4.1561309,50.5458311,
11514857666,-4.1562052,50.5457751,
11514857667,-4.1562470,50.5457348,
11514857668,-4.1562702,50.5457063,
11514874687,-4.1595696,50.5424926,
11514874688,-4.1595588,50.5424129,
11514874689,-4.1598162,50.5425873,
11514874690,-4.1622844,50.5413895,
11514874691,-4.1622179,50.5413751,
11514874692,-4.1621146,50.5413882,
11514874693,-4.1619541,50.5415410,
11514874694,-4.1627873,50.5418780,
11514874695,-4.1627037,50.5419913,
11514874696,-4.1617341,50.5423562,
11514874697,-4.1614826,50.5422549,
11514874698,-4.1611973,50.5422429,
11514874699,-4.1608095,50.5422899,
11514874700,-4.1607707,50.5427774,
11514874701,-4.1608220,50.5425837,
11514874702,-4.1608553,50.5424884,
11514874703,-4.1609172,50.5423072,
11514874704,-4.1610584,50.5422035,
11514874705,-4.1610801,50.5421485,
11514874706,-4.1611943,50.5420613,
11514874707,-4.1615862,50.5422853,
11514874708,-4.1613961,50.5422422,
11514874709,-4.1607250,50.5422737,
11514874710,-4.1607788,50.5422881,
11514874711,-4.1619143,50.5438480,
11514874712,-4.1622224,50.5449693,
11514874713,-4.1612538,50.5450251,
11514874714,-4.1611041,50.5450070,
11514874715,-4.1601773,50.5455276,
11514874716,-4.1602037,50.5457789,
11514874717,-4.1597266,50.5457545,
11514874718,-4.1606031,50.5451933,
11514874719,-4.1606159,50.5451115,
11514874720,-4.1604590,50.5451015,
11514874721,-4.1604604,50.5450923,
11514874722,-4.1603760,50.5450869,
11514874723,-4.1603727,50.5451084,
11514874724,-4.1603185,50.5451049,
11514874725,-4.1603098,50.5451599,
11514874726,-4.1603658,50.5451634,
11514874727,-4.1603638,50.5451766,
11514874728,-4.1604351,50.5451812,
11514874729,-4.1604324,50.5451987,
11514874730,-4.1605192,50.5452042,
11514874731,-4.1605217,50.5451881,
11514874732,-4.1609374,50.5452161,
11514874733,-4.1608859,50.5452084,
11514874734,-4.1608828,50.5452168,
11514874735,-4.1608260,50.5452083,
11514874736,-4.1608201,50.5452242,
11514874737,-4.1606814,50.5452035,
11514874738,-4.1607146,50.5451137,
11514874739,-4.1607893,50.5451248,
11514874740,-4.1607923,50.5451167,
11514874741,-4.1608393,50.5451237,
11514874742,-4.1608357,50.5451335,
11514874743,-4.1609610,50.5451522,
11514874744,-4.1601443,50.5451555,
11514874745,-4.1601710,50.5450810,
11514874746,-4.1600239,50.5450598,
11514874747,-4.1600281,50.5450479,
11514874748,-4.1599474,50.5450363,
11514874749,-4.1599403,50.5450561,
11514874750,-4.1598913,50.5450490,
11514874751,-4.1598732,50.5450994,
11514874752,-4.1599179,50.5451059,
11514874753,-4.1599135,50.5451181,
11514874754,-4.1599924,50.5451295,
11514874755,-4.1599856,50.5451483,
11514874756,-4.1600592,50.5451590,
11514874757,-4.1600645,50.5451440,
11514874758,-4.1602371,50.5455338,
11514874759,-4.1602061,50.5453701,
11514874760,-4.1602547,50.5450465,
11514874761,-4.1603271,50.5448608,
11514874762,-4.1583807,50.5448336,
11514874763,-4.1583731,50.5449522,
11514874764,-4.1589297,50.5450573,
11514874765,-4.1593586,50.5449789,
11514874766,-4.1586840,50.5448230,
11514874767,-4.1586406,50.5448156,
11514874768,-4.1586242,50.5448545,
11514884969,-4.1584886,50.5448314,
11514884970,-4.1585269,50.5447403,
11514884971,-4.1587060,50.5447707,
11514884972,-4.1592572,50.5449643,
11514884973,-4.1591649,50.5448949,
11514884974,-4.1592832,50.5448313,
11514884975,-4.1593755,50.5449008,
11514884976,-4.1593228,50.5448486,
11514884977,-4.1592642,50.5448048,
11514884978,-4.1593299,50.5447710,
11514884979,-4.1593877,50.5448128,
11514884980,-4.1574345,50.5447931,
11514884981,-4.1578463,50.5450941,
11514884982,-4.1576860,50.5451878,
11514897669,-4.1562702,50.5456748,
11514897670,-4.1562454,50.5456355,
11514897671,-4.1561916,50.5455967,
11514897672,-4.1554352,50.5454012,
11514897673,-4.1554433,50.5456585,
11514897674,-4.1547100,50.5471585,
11514897675,-4.1544298,50.5472019,
11514897676,-4.1544462,50.5471061,
11514897677,-4.1544494,50.5470479,
11514897678,-4.1543957,50.5469728,
11514897679,-4.1543610,50.5469297,
11514897680,-4.1543074,50.5469046,
11514897681,-4.1542427,50.5468816,
11514897682,-4.1541938,50.5468525,
11514897683,-4.1541423,50.5468089,
11514897684,-4.1541346,50.5468119,
11514897685,-4.1541257,50.5468130,
11514897686,-4.1541168,50.5468122,
11514897687,-4.1541088,50.5468096,
11514897688,-4.1541025,50.5468055,
11514897689,-4.1541051,50.5467842,
11514897690,-4.1541120,50.5467808,
11514897691,-4.1541203,50.5467790,
11514897692,-4.1541290,50.5467789,
11514897693,-4.1541374,50.5467807,
11514897694,-4.1541444,50.5467840,
11514897695,-4.1540988,50.5468003,
11514897696,-4.1540979,50.5467946,
11514897697,-4.1541001,50.5467890,
11514897698,-4.1541493,50.5467886,
11514897699,-4.1541517,50.5467939,
11514897700,-4.1541512,50.5467995,
11514897701,-4.1541480,50.5468047,
11514897702,-4.1540807,50.5467555,
11514897703,-4.1540679,50.5467453,
11514897704,-4.1540679,50.5467316,
11514897705,-4.1540652,50.5467222,
11514897706,-4.1540478,50.5467171,
11514897707,-4.1540195,50.5467167,
11514897708,-4.1539657,50.5467231,
11514897709,-4.1539348,50.5467222,
11514897710,-4.1539247,50.5467162,
11514897711,-4.1539287,50.5467038,
11514897712,-4.1539698,50.5466551,
11514897713,-4.1540081,50.5465897,
11514897714,-4.1540135,50.5465667,
11514897715,-4.1538165,50.5458545,
11514897716,-4.1538742,50.5458321,
11514897717,-4.1532836,50.5457967,
11514897718,-4.1529298,50.5454347,
11514897719,-4.1520472,50.5455801,
11514897720,-4.1516864,50.5452795,
11514897721,-4.1525503,50.5448311,
11514897722,-4.1526480,50.5448694,
11514897723,-4.1526052,50.5451257,
11514897724,-4.1466838,50.5479346,
11514897725,-4.1467315,50.5479470,
11514897726,-4.1472197,50.5481606,
11516068126,-4.1447855,50.5534468,
11516068127,-4.1497933,50.5438683,
11516068128,-4.1375430,50.5445894,
11516068129,-4.1529659,50.5400217,
11516068130,-4.1520775,50.5397999,
11516068131,-4.1526274,50.5388970,
11516068132,-4.1534840,50.5391120,
11516068133,-4.1536484,50.5411902,
11516068134,-4.1535942,50.5411730,
11516068135,-4.1535671,50.5411355,
11516068136,-4.1535745,50.5410604,
11516068137,-4.1535745,50.5409853,
11516068138,-4.1531734,50.5399719,
11516068139,-4.1530196,50.5399273,
11516068140,-4.1532684,50.5402119,
11516068141,-4.1530966,50.5402365,
11516068142,-4.1531648,50.5417322,
11516068143,-4.1531952,50.5416706,
11516068144,-4.1531150,50.5414495,
11516068145,-4.1535300,50.5413104,
11516068146,-4.1534272,50.5413406,
11516068147,-4.1533169,50.5415775,
11516068148,-4.1493870,50.5458142,
11516068149,-4.1495346,50.5458376,
11516068150,-4.1496945,50.5457490,
11516068151,-4.1500046,50.5456097,
11516068152,-4.1444253,50.5507147,
11516068153,-4.1443892,50.5505918,
11591134766,-4.1353593,50.5562234,
11591134767,-4.1354534,50.5562412,
11591134768,-4.1355006,50.5561776,
11591169103,-4.1350585,50.5565682,
11591169104,-4.1351510,50.5565156,
11591169105,-4.1350016,50.5564384,
11591169106,-4.1350629,50.5564150,
11591169107,-4.1347333,50.5566833,
11591177469,-4.1355317,50.5562148,
11593011649,-4.1522184,50.5418265,
11593011650,-4.1481253,50.5386654,
11593011651,-4.1483104,50.5386491,
11593011652,-4.1484284,50.5386338,
11593011653,-4.1485035,50.5386065,
11593011654,-4.1486248,50.5385776,
11593011655,-4.1466608,50.5373041,
11593011656,-4.1490480,50.5381411,
11593011657,-4.1480261,50.5383269,
11593011658,-4.1481012,50.5384684,
11593011659,-4.1491043,50.5382741,
11593011660,-4.1484230,50.5375581,
11593011661,-4.1486993,50.5375103,
11593011662,-4.1487824,50.5376706,
11593011663,-4.1484954,50.5377251,
11593011664,-4.1480484,50.5388065,
11593011665,-4.1476378,50.5391786,
11593011666,-4.1472330,50.5389982,
11593011667,-4.1473308,50.5389096,
11593011668,-4.1472834,50.5388884,
11593011669,-4.1473576,50.5388212,
11593011670,-4.1474100,50.5388445,
