edge_id,source_node_id,target_node_id,length,car,car_reverse,bike,bike_reverse,foot
112251,342,404,100,2,2,5,4,3
112252,342,405,63,2,6,1,6,6
112253,342,406,45,4,2,1,4,4
112254,342,407,87,6,4,3,1,6
112255,342,408,44,2,2,1,6,6
112256,342,409,70,6,3,2,4,2
112257,342,410,8,6,1,6,5,2
112258,342,411,3,2,3,2,4,4
112259,342,412,42,1,1,2,4,4
112260,342,413,85,3,4,5,6,5
112261,342,414,43,1,3,1,6,1
112262,342,415,13,1,3,3,4,1
112263,342,416,63,1,6,4,2,1
112264,342,417,8,2,4,6,5,4
112265,342,418,53,3,2,4,5,4
112266,342,419,68,1,5,6,4,5
112267,342,420,63,3,1,5,1,4
112268,342,421,64,5,5,1,1,6
112269,342,422,72,5,5,1,2,5
112270,342,423,29,4,6,3,3,4
112271,342,424,4,5,1,3,3,6
112272,342,425,44,1,3,1,2,1
112273,342,426,55,1,5,1,2,1
112274,342,427,66,2,4,1,6,2
112275,342,428,67,2,1,1,1,5
112276,342,429,2,3,3,5,1,6
112277,342,430,4,2,1,6,2,2
112278,342,431,39,3,1,6,6,4
112279,342,432,52,1,3,3,3,3
112280,342,433,99,5,6,6,5,4
112281,342,434,100,6,5,1,2,5
112282,342,435,56,6,2,5,5,5
112283,342,436,31,6,3,4,2,6
112284,342,437,25,4,4,6,3,4
112285,342,438,69,1,6,3,3,5
112286,342,439,54,4,2,6,3,2
112287,342,440,14,5,5,3,1,4
112288,342,441,20,4,6,5,5,1
112289,342,442,27,3,3,4,5,3
112290,342,443,24,6,3,5,2,6
112291,342,444,78,1,2,2,3,6
112292,342,445,61,4,3,3,6,2
112293,342,446,60,4,5,3,2,3
112294,342,447,58,1,3,3,5,3
112295,342,448,25,3,1,1,6,1
112296,342,449,51,1,5,1,5,2
112297,342,450,40,5,4,3,1,1
112298,342,451,57,6,2,2,5,1
112299,342,452,7,3,3,5,6,3
112300,342,453,69,3,1,1,5,4
112301,342,454,46,1,5,6,5,3
112302,342,455,68,5,4,4,4,6
112303,342,456,31,5,1,3,1,2
112304,342,457,19,4,6,6,6,1
112305,342,458,68,3,3,2,4,2
112306,342,459,97,1,1,4,1,6
112307,342,460,64,6,3,3,3,2
112308,342,461,97,5,3,2,6,5
112309,342,462,23,4,5,2,3,2
112310,342,463,20,6,6,2,6,6
112311,342,464,13,6,1,3,3,3
112312,342,465,62,4,2,6,4,3
112313,342,466,79,5,6,4,6,3
112314,342,467,9,2,1,2,5,3
112315,342,468,7,4,3,1,2,4
112316,342,469,80,5,2,3,3,1
112317,342,470,39,1,5,3,4,4
112318,342,471,14,1,6,2,1,3
112319,342,472,53,2,1,1,3,6
112320,342,473,45,3,3,1,1,6
112321,342,474,82,1,1,6,3,3
112322,342,475,94,2,3,1,3,2
112323,342,476,52,6,6,6,6,5
112324,342,477,16,2,3,5,3,3
112325,342,478,81,6,4,1,1,2
112326,342,479,25,6,2,1,4,3
112327,342,480,20,2,3,1,6,1
112328,342,481,63,5,5,2,1,5
112329,342,482,28,2,3,5,1,6
112330,342,483,4,1,3,6,1,1
112331,342,484,13,6,2,1,6,6
112332,342,485,10,6,4,2,5,5
112333,342,486,1,5,5,1,1,5
112334,342,487,72,2,1,6,5,6
112335,342,488,58,4,5,1,3,2
112336,342,489,76,4,3,5,2,4
112337,342,490,11,6,3,3,6,2
112338,342,491,43,6,6,2,3,3
112339,342,492,94,2,2,2,2,2
112340,342,493,51,5,1,1,2,4
112341,342,494,21,2,6,3,6,3
112342,342,495,24,6,6,3,4,6
112343,342,496,90,6,6,5,1,6
112344,342,497,56,4,6,5,2,3
112345,342,498,27,4,2,1,6,3
112346,342,499,87,2,6,6,5,3
112347,342,500,37,2,6,1,6,2
112348,343,344,67,2,4,1,6,1
112349,343,345,76,6,2,1,3,4
112350,343,346,90,4,1,1,3,4
112351,343,347,9,6,6,4,1,3
112352,343,348,29,1,1,6,3,2
112353,343,349,59,1,2,5,6,2
112354,343,350,84,3,2,4,5,4
112355,343,351,56,4,3,5,3,5
112356,343,352,59,5,6,1,5,6
112357,343,353,18,6,2,2,1,5
112358,343,354,10,5,4,3,3,6
112359,343,355,51,1,2,2,5,5
112360,343,356,94,3,3,5,5,3
112361,343,357,28,6,2,2,4,2
112362,343,358,33,6,4,4,6,4
112363,343,359,29,4,4,6,4,2
112364,343,360,85,6,4,1,5,4
112365,343,361,75,1,2,4,5,2
112366,343,362,74,1,2,6,2,3
112367,343,363,19,5,2,6,5,4
112368,343,364,52,4,6,5,6,4
112369,343,365,77,1,4,4,5,2
112370,343,366,52,1,5,3,5,5
112371,343,367,46,3,6,5,6,1
112372,343,368,37,2,4,1,4,3
112373,343,369,3,3,3,5,2,1
112374,343,370,88,4,2,6,2,2
112375,343,371,46,2,2,1,3,6
112376,343,372,28,5,6,3,6,4
112377,343,373,19,3,1,6,5,5
112378,343,374,94,3,3,3,2,1
112379,343,375,93,2,2,4,5,6
112380,343,376,19,3,6,5,1,1
112381,343,377,56,5,1,6,1,1
112382,343,378,43,3,4,1,5,5
112383,343,379,38,4,6,2,5,3
112384,343,380,10,2,4,4,1,5
112385,343,381,29,5,3,4,4,6
112386,343,382,41,2,4,4,2,2
112387,343,383,48,4,6,6,6,2
112388,343,384,68,3,4,1,1,3
112389,343,385,58,3,6,5,5,4
112390,343,386,18,3,3,1,3,4
112391,343,387,38,1,1,3,5,3
112392,343,388,94,3,5,5,6,4
112393,343,389,51,5,1,3,5,3
112394,343,390,73,2,3,4,3,3
112395,343,391,20,5,6,2,4,4
112396,343,392,79,6,4,6,5,5
112397,343,393,34,1,2,3,6,3
112398,343,394,39,3,6,3,6,2
112399,343,395,67,1,5,4,4,3
112400,343,396,35,5,4,4,6,6
112401,343,397,37,5,4,2,1,5
112402,343,398,58,6,4,6,2,6
112403,343,399,26,2,6,3,3,4
112404,343,400,81,2,3,2,4,5
112405,343,401,54,5,3,4,2,3
112406,343,402,39,6,6,6,4,1
112407,343,403,85,3,5,2,3,3
112408,343,404,7,1,6,5,2,2
112409,343,405,14,3,6,3,2,3
112410,343,406,74,3,2,2,2,6
112411,343,407,12,6,4,1,5,6
112412,343,408,38,3,2,6,4,5
112413,343,409,57,6,4,4,4,5
112414,343,410,7,1,4,6,5,2
112415,343,411,26,4,5,5,1,1
112416,343,412,48,5,5,3,3,6
112417,343,413,77,3,6,2,2,4
112418,343,414,2,5,4,6,5,6
112419,343,415,9,2,4,5,6,4
112420,343,416,75,1,4,6,1,5
112421,343,417,52,3,3,3,4,1
112422,343,418,42,2,6,5,6,2
112423,343,419,10,6,2,5,4,3
112424,343,420,8,3,3,1,1,4
112425,343,421,5,4,2,1,6,1
112426,343,422,73,6,1,1,2,1
112427,343,423,83,5,5,1,1,4
112428,343,424,1,4,5,5,2,3
112429,343,425,92,4,3,4,4,2
112430,343,426,55,6,4,6,3,2
112431,343,427,2,4,4,2,3,6
112432,343,428,100,3,3,1,6,1
112433,343,429,68,6,3,6,6,1
112434,343,430,81,5,1,3,5,5
112435,343,431,77,1,6,1,2,3
112436,343,432,21,4,1,1,5,4
112437,343,433,56,3,6,2,3,4
112438,343,434,29,6,6,5,6,4
112439,343,435,40,1,2,4,3,1
112440,343,436,51,3,5,4,4,5
112441,343,437,69,5,6,2,3,1
112442,343,438,89,4,6,2,4,1
112443,343,439,12,5,2,1,3,2
112444,343,440,69,5,3,3,2,5
112445,343,441,68,4,4,5,6,2
112446,343,442,52,3,2,2,3,2
112447,343,443,66,4,4,6,3,5
112448,343,444,44,2,6,3,4,3
112449,343,445,81,4,6,2,1,4
112450,343,446,83,2,4,5,4,6
112451,343,447,72,1,6,3,3,1
112452,343,448,82,3,2,1,3,2
112453,343,449,71,4,5,3,1,1
112454,343,450,58,5,6,5,6,2
112455,343,451,82,2,4,6,4,6
112456,343,452,100,2,5,2,6,6
112457,343,453,51,6,4,3,6,6
112458,343,454,76,1,5,5,1,4
112459,343,455,11,5,2,1,1,5
112460,343,456,37,6,6,5,2,6
112461,343,457,13,6,1,6,5,4
112462,343,458,72,4,5,3,1,3
112463,343,459,16,1,3,5,3,6
112464,343,460,61,4,4,1,2,5
112465,343,461,95,3,2,3,3,4
112466,343,462,22,1,3,1,6,3
112467,343,463,97,3,6,5,3,4
112468,343,464,16,2,4,6,6,2
112469,343,465,59,2,4,4,2,5
112470,343,466,85,6,1,6,4,4
112471,343,467,73,3,2,1,2,5
112472,343,468,37,6,4,3,3,6
112473,343,469,93,1,5,3,3,5
112474,343,470,64,6,2,1,6,6
112475,343,471,19,3,3,4,4,4
112476,343,472,34,1,5,5,5,6
112477,343,473,38,6,5,6,6,2
112478,343,474,100,3,4,6,2,5
112479,343,475,26,4,2,2,3,5
112480,343,476,32,4,4,1,3,3
112481,343,477,12,1,2,5,5,1
112482,343,478,57,3,1,6,5,5
112483,343,479,55,4,5,1,2,4
112484,343,480,98,6,1,3,3,6
112485,343,481,24,4,3,6,6,4
112486,343,482,22,2,4,4,4,1
112487,343,483,60,4,4,2,1,6
112488,343,484,57,6,1,5,3,6
112489,343,485,89,2,4,3,6,2
112490,343,486,34,5,5,6,6,6
112491,343,487,81,6,4,3,4,6
112492,343,488,91,3,2,2,5,5
112493,343,489,79,4,3,6,3,3
112494,343,490,77,4,6,1,6,6
112495,343,491,66,6,4,4,3,4
112496,343,492,22,4,4,2,4,6
112497,343,493,100,6,6,3,4,4
112498,343,494,59,1,6,5,4,4
112499,343,495,73,3,1,5,1,6
112500,343,496,99,4,4,5,2,5
112501,343,497,55,4,3,4,2,1
112502,343,498,98,3,4,3,1,1
112503,343,499,82,2,3,2,1,6
112504,343,500,66,6,1,4,3,1
112505,344,345,86,5,2,1,1,2
112506,344,346,40,6,6,1,2,2
112507,344,347,64,6,1,2,4,1
112508,344,348,46,6,5,3,3,6
112509,344,349,3,2,3,3,6,6
112510,344,350,4,2,5,5,5,6
112511,344,351,38,6,4,4,5,2
112512,344,352,70,4,4,3,1,5
112513,344,353,70,2,6,2,3,5
112514,344,354,39,5,5,1,4,4
112515,344,355,84,5,2,5,1,5
112516,344,356,1,2,2,2,2,3
112517,344,357,100,4,6,5,5,6
112518,344,358,73,1,2,2,2,3
112519,344,359,77,4,5,1,5,3
112520,344,360,60,4,3,2,4,4
112521,344,361,99,4,3,1,1,1
112522,344,362,11,6,5,2,4,2
112523,344,363,13,2,4,1,6,4
112524,344,364,13,4,1,4,5,3
112525,344,365,35,2,5,4,1,4
112526,344,366,22,4,3,6,2,1
112527,344,367,9,4,3,2,3,3
112528,344,368,44,2,6,3,2,4
112529,344,369,80,4,4,2,4,6
112530,344,370,98,6,4,2,3,2
112531,344,371,88,1,2,5,6,1
112532,344,372,5,5,3,4,3,6
112533,344,373,35,2,3,4,6,4
112534,344,374,6,2,5,3,5,1
112535,344,375,45,2,3,2,4,1
112536,344,376,37,2,4,6,3,3
112537,344,377,95,4,5,6,2,1
112538,344,378,75,5,3,6,5,5
112539,344,379,24,5,6,6,1,6
112540,344,380,70,3,4,4,6,2
112541,344,381,33,2,2,5,1,6
112542,344,382,64,6,2,5,1,2
112543,344,383,65,1,4,4,6,1
112544,344,384,31,1,3,5,2,5
112545,344,385,90,6,4,1,2,5
112546,344,386,57,4,3,2,4,1
112547,344,387,11,1,6,2,5,6
112548,344,388,34,4,4,1,1,6
112549,344,389,70,1,4,6,1,1
112550,344,390,87,3,3,4,3,2
112551,344,391,47,5,5,3,1,2
112552,344,392,90,4,3,6,2,5
112553,344,393,32,3,6,5,5,5
112554,344,394,91,5,3,1,5,6
112555,344,395,32,2,3,5,2,3
112556,344,396,96,4,3,2,5,2
112557,344,397,66,2,1,3,2,4
112558,344,398,42,5,5,4,5,3
112559,344,399,79,3,1,6,6,2
112560,344,400,50,4,3,3,4,3
112561,344,401,8,3,1,5,3,3
112562,344,402,33,3,3,3,4,6
112563,344,403,4,2,1,3,6,3
112564,344,404,77,6,3,1,3,6
112565,344,405,98,3,5,5,5,4
112566,344,406,2,2,6,6,2,3
112567,344,407,1,4,2,6,4,1
112568,344,408,72,6,3,5,1,2
112569,344,409,85,5,1,1,5,1
112570,344,410,87,4,3,2,1,3
112571,344,411,7,6,2,5,2,3
112572,344,412,26,3,2,1,1,1
112573,344,413,21,5,3,5,1,2
112574,344,414,20,3,4,6,4,3
112575,344,415,68,1,3,5,1,5
112576,344,416,100,1,2,4,6,4
112577,344,417,56,1,1,4,6,1
112578,344,418,95,5,1,2,5,4
112579,344,419,75,1,6,6,5,5
112580,344,420,7,2,2,5,4,4
112581,344,421,26,1,4,1,3,4
112582,344,422,40,1,5,4,3,4
112583,344,423,46,1,5,4,5,6
112584,344,424,31,5,4,5,5,1
112585,344,425,56,5,3,1,6,6
112586,344,426,55,6,2,2,4,1
112587,344,427,32,2,4,6,3,1
112588,344,428,56,1,1,2,5,5
112589,344,429,13,5,4,3,2,1
112590,344,430,79,2,4,1,6,4
112591,344,431,46,5,6,1,1,2
112592,344,432,14,6,4,5,2,1
112593,344,433,76,5,1,4,3,4
112594,344,434,72,5,6,4,6,3
112595,344,435,34,2,5,4,3,2
112596,344,436,89,1,6,2,6,1
112597,344,437,97,5,6,2,3,4
112598,344,438,90,1,2,5,3,2
112599,344,439,62,4,2,5,2,5
112600,344,440,97,4,4,1,3,6
112601,344,441,16,1,3,5,6,4
112602,344,442,23,2,6,4,4,2
112603,344,443,83,1,5,1,6,3
112604,344,444,78,4,1,1,2,1
112605,344,445,36,6,3,3,5,4
112606,344,446,78,2,4,3,5,3
112607,344,447,88,6,3,6,5,2
112608,344,448,65,1,2,6,1,1
112609,344,449,83,6,2,6,2,2
112610,344,450,24,4,6,3,3,6
112611,344,451,93,6,1,6,3,3
112612,344,452,62,1,6,2,2,6
112613,344,453,21,1,3,3,6,2
112614,344,454,42,5,2,3,4,4
112615,344,455,86,6,5,1,6,5
112616,344,456,54,4,5,1,2,2
112617,344,457,89,5,1,4,1,3
112618,344,458,88,1,6,6,2,5
112619,344,459,63,2,1,1,2,6
112620,344,460,44,4,2,5,1,2
112621,344,461,20,4,4,3,5,2
112622,344,462,76,4,3,4,4,2
112623,344,463,29,6,2,3,5,2
112624,344,464,85,1,5,5,4,3
112625,344,465,47,3,2,1,3,5
112626,344,466,36,5,2,1,3,2
112627,344,467,30,1,3,1,5,3
112628,344,468,11,6,4,6,2,4
112629,344,469,18,5,3,5,3,6
112630,344,470,30,3,3,2,1,3
112631,344,471,79,5,2,2,5,6
112632,344,472,34,4,5,3,5,5
112633,344,473,63,5,6,4,5,4
112634,344,474,96,4,5,6,2,3
112635,344,475,37,4,5,6,1,5
112636,344,476,25,1,1,3,4,2
112637,344,477,57,3,1,4,6,3
112638,344,478,44,3,2,4,3,6
112639,344,479,60,4,5,3,2,3
112640,344,480,11,1,5,1,3,2
112641,344,481,78,1,3,6,3,3
112642,344,482,69,3,1,1,1,3
112643,344,483,8,4,4,4,5,6
112644,344,484,19,5,1,4,4,4
112645,344,485,8,2,5,5,1,1
112646,344,486,86,6,4,1,2,1
112647,344,487,13,6,1,2,2,3
112648,344,488,73,6,4,1,6,5
112649,344,489,43,3,2,3,5,6
112650,344,490,91,6,3,6,3,4
112651,344,491,49,6,4,2,1,4
112652,344,492,25,4,2,3,6,4
112653,344,493,47,3,4,3,1,3
112654,344,494,1,5,3,1,2,6
112655,344,495,3,4,4,6,6,3
112656,344,496,77,3,5,4,3,5
112657,344,497,88,6,5,5,2,1
112658,344,498,20,4,3,2,5,2
112659,344,499,2,1,5,1,5,6
112660,344,500,95,5,5,1,1,3
112661,345,346,3,1,3,5,5,1
112662,345,347,37,3,4,2,1,6
112663,345,348,60,5,1,5,6,5
112664,345,349,19,5,6,3,6,2
112665,345,350,63,4,1,3,3,2
112666,345,351,65,6,3,4,4,6
112667,345,352,80,3,2,1,4,1
112668,345,353,77,3,6,5,4,1
112669,345,354,95,4,3,5,2,2
112670,345,355,49,1,2,1,5,1
112671,345,356,37,1,5,6,1,1
112672,345,357,86,1,2,3,4,3
112673,345,358,20,1,2,4,2,5
112674,345,359,43,5,2,5,3,3
112675,345,360,47,6,4,6,3,3
112676,345,361,16,5,1,1,3,1
112677,345,362,53,2,4,5,6,5
112678,345,363,37,6,4,6,2,1
112679,345,364,11,5,2,1,5,6
112680,345,365,1,2,1,2,2,6
112681,345,366,43,4,3,4,1,5
112682,345,367,28,2,6,4,1,6
112683,345,368,33,5,4,6,3,5
112684,345,369,90,3,5,6,3,4
112685,345,370,13,2,6,3,2,6
112686,345,371,86,6,1,4,2,3
112687,345,372,40,4,5,4,4,2
112688,345,373,19,4,2,6,3,2
112689,345,374,74,1,5,2,1,3
112690,345,375,29,4,1,5,6,3
112691,345,376,27,4,5,2,3,6
112692,345,377,42,6,1,1,6,6
112693,345,378,92,4,5,1,1,2
112694,345,379,26,4,5,6,6,5
112695,345,380,48,5,4,6,5,5
112696,345,381,77,5,3,5,5,2
112697,345,382,92,1,3,5,4,3
112698,345,383,69,6,2,1,5,5
112699,345,384,20,6,6,2,3,6
112700,345,385,11,6,3,3,2,6
112701,345,386,46,2,2,6,2,5
112702,345,387,47,1,6,1,1,3
112703,345,388,49,3,1,5,1,5
112704,345,389,14,5,6,3,5,1
112705,345,390,67,3,6,5,5,5
112706,345,391,1,1,1,2,3,6
112707,345,392,12,1,2,3,2,4
112708,345,393,67,6,5,4,1,4
112709,345,394,91,6,1,5,5,5
112710,345,395,21,5,2,5,6,2
112711,345,396,78,1,1,5,3,3
112712,345,397,94,3,6,3,3,3
112713,345,398,70,4,1,4,2,5
112714,345,399,99,5,6,2,1,5
112715,345,400,87,4,6,1,6,1
112716,345,401,85,6,1,2,2,1
112717,345,402,66,3,5,3,6,1
112718,345,403,40,4,3,6,2,6
112719,345,404,100,1,2,5,1,5
112720,345,405,25,1,5,4,4,1
112721,345,406,77,6,4,5,1,5
112722,345,407,17,6,1,5,5,4
112723,345,408,36,5,5,1,2,2
112724,345,409,15,2,3,6,5,1
112725,345,410,15,6,1,2,2,5
112726,345,411,14,3,3,4,4,3
112727,345,412,47,5,4,1,6,4
112728,345,413,60,5,4,3,4,6
112729,345,414,40,5,1,1,2,3
112730,345,415,43,6,2,6,5,1
112731,345,416,47,5,2,4,4,5
112732,345,417,67,5,3,1,6,6
112733,345,418,55,2,6,5,3,3
112734,345,419,83,5,1,4,4,2
112735,345,420,95,3,3,4,6,2
112736,345,421,23,3,2,1,5,2
112737,345,422,23,6,2,5,3,3
112738,345,423,51,4,1,5,1,2
112739,345,424,2,1,6,5,3,1
112740,345,425,74,5,4,3,4,6
112741,345,426,66,3,5,5,5,2
112742,345,427,49,4,3,6,3,4
112743,345,428,4,5,3,3,3,5
112744,345,429,88,3,4,1,5,5
112745,345,430,50,1,6,5,2,4
112746,345,431,100,1,6,5,2,3
112747,345,432,49,2,5,6,6,4
112748,345,433,3,6,2,4,5,6
112749,345,434,56,6,5,2,1,1
112750,345,435,71,1,5,3,2,4
112751,345,436,96,5,5,5,1,3
112752,345,437,48,6,6,4,2,5
112753,345,438,61,6,2,4,4,5
112754,345,439,40,3,3,4,1,6
112755,345,440,68,5,4,2,6,2
112756,345,441,86,2,3,5,3,4
112757,345,442,75,6,5,1,6,2
112758,345,443,21,4,6,2,2,6
112759,345,444,62,4,6,4,2,2
112760,345,445,49,2,3,4,5,2
112761,345,446,48,5,6,3,5,5
112762,345,447,38,2,3,4,4,4
112763,345,448,60,4,3,2,4,4
112764,345,449,6,4,1,6,4,3
112765,345,450,45,1,5,5,6,2
112766,345,451,57,5,4,3,5,2
112767,345,452,43,3,4,2,3,3
112768,345,453,61,2,1,4,3,1
112769,345,454,7,6,4,2,6,1
112770,345,455,59,1,1,1,2,3
112771,345,456,61,6,2,4,3,6
112772,345,457,33,1,4,2,5,6
112773,345,458,64,6,5,2,3,3
112774,345,459,55,6,3,3,6,2
112775,345,460,43,1,2,4,6,6
112776,345,461,63,6,4,1,5,6
112777,345,462,26,2,4,3,1,5
112778,345,463,96,6,2,3,6,6
112779,345,464,38,5,4,4,3,6
112780,345,465,12,3,4,5,1,3
112781,345,466,49,3,1,6,4,6
112782,345,467,75,2,3,3,2,6
112783,345,468,92,3,4,1,2,2
112784,345,469,68,2,3,6,5,3
112785,345,470,63,2,1,6,1,3
112786,345,471,37,4,2,6,2,6
112787,345,472,95,4,1,3,6,5
112788,345,473,91,1,1,6,5,5
112789,345,474,55,2,6,4,5,1
112790,345,475,91,5,2,4,1,5
112791,345,476,75,5,4,4,1,5
112792,345,477,1,1,3,5,3,6
112793,345,478,21,6,2,2,2,1
112794,345,479,5,5,4,5,5,4
112795,345,480,77,6,1,5,6,5
112796,345,481,8,1,3,5,3,3
112797,345,482,51,4,6,1,3,6
112798,345,483,74,5,6,4,6,2
112799,345,484,82,4,1,6,1,1
112800,345,485,24,3,2,5,5,6
112801,345,486,85,2,2,6,1,4
112802,345,487,91,4,6,3,5,2
112803,345,488,73,4,2,1,2,4
112804,345,489,9,3,6,1,5,5
112805,345,490,47,1,4,5,5,4
112806,345,491,58,1,4,1,4,3
112807,345,492,73,6,4,1,6,3
112808,345,493,89,4,6,4,3,3
112809,345,494,14,5,6,3,4,2
112810,345,495,4,3,5,5,4,1
112811,345,496,12,1,2,6,5,3
112812,345,497,19,1,4,5,4,2
112813,345,498,21,1,2,6,4,1
112814,345,499,69,6,6,1,1,2
112815,345,500,3,1,5,2,3,4
112816,346,347,8,1,5,2,5,3
112817,346,348,65,6,1,2,3,3
112818,346,349,97,1,1,5,4,2
112819,346,350,51,3,5,5,6,3
112820,346,351,67,4,1,4,1,5
112821,346,352,3,6,2,1,3,6
112822,346,353,65,2,5,2,3,1
112823,346,354,16,1,1,4,3,6
112824,346,355,9,2,4,2,5,1
112825,346,356,63,6,3,5,4,3
112826,346,357,96,3,3,6,3,2
112827,346,358,76,1,5,2,2,2
112828,346,359,84,1,2,4,4,5
112829,346,360,12,6,4,5,3,4
112830,346,361,89,1,6,2,1,5
112831,346,362,58,6,4,2,5,3
112832,346,363,61,1,1,3,5,3
112833,346,364,89,3,3,5,1,2
112834,346,365,49,1,2,6,1,3
112835,346,366,56,4,1,2,1,4
112836,346,367,70,1,5,4,3,4
112837,346,368,99,3,1,2,3,2
112838,346,369,24,6,1,2,1,3
112839,346,370,69,5,1,2,4,6
112840,346,371,40,4,1,5,6,5
112841,346,372,15,1,6,2,3,3
112842,346,373,37,6,3,6,4,2
112843,346,374,18,1,2,1,2,5
112844,346,375,11,3,6,5,1,6
112845,346,376,86,1,6,4,5,3
112846,346,377,40,1,4,4,2,1
112847,346,378,93,3,3,3,5,4
112848,346,379,14,1,1,1,6,5
112849,346,380,15,6,5,6,2,1
112850,346,381,71,2,4,2,2,4
112851,346,382,83,4,4,3,1,2
112852,346,383,51,6,2,2,6,4
112853,346,384,34,1,3,5,4,6
112854,346,385,90,1,3,2,2,6
112855,346,386,80,3,6,1,4,2
112856,346,387,83,3,5,5,3,1
112857,346,388,19,4,4,4,5,3
112858,346,389,12,1,6,1,4,6
112859,346,390,54,5,6,6,1,6
112860,346,391,84,6,3,6,5,3
112861,346,392,8,5,4,5,6,1
112862,346,393,98,1,2,6,2,4
112863,346,394,69,5,4,2,2,5
112864,346,395,2,4,3,2,1,2
112865,346,396,8,6,6,3,4,6
112866,346,397,59,6,1,5,3,4
112867,346,398,62,5,3,1,3,2
112868,346,399,25,5,6,5,3,1
112869,346,400,97,1,5,5,1,5
112870,346,401,30,1,4,5,6,1
112871,346,402,23,4,5,6,5,5
112872,346,403,100,6,1,2,6,3
112873,346,404,2,2,4,6,4,3
112874,346,405,72,1,1,6,4,3
112875,346,406,95,5,5,5,6,3
112876,346,407,27,3,6,1,1,4
112877,346,408,29,5,4,4,3,3
112878,346,409,94,2,1,2,2,4
112879,346,410,73,5,6,5,3,2
112880,346,411,13,5,5,4,5,2
112881,346,412,39,1,1,3,2,5
112882,346,413,3,6,1,3,5,2
112883,346,414,9,4,5,1,6,4
112884,346,415,39,1,6,5,6,1
112885,346,416,65,1,4,2,4,1
112886,346,417,36,1,4,6,4,6
112887,346,418,79,4,6,4,2,6
112888,346,419,73,5,2,3,4,3
112889,346,420,15,6,6,4,6,4
112890,346,421,96,6,3,3,6,1
112891,346,422,80,6,6,3,1,3
112892,346,423,93,3,2,1,2,6
112893,346,424,75,2,4,2,4,4
112894,346,425,57,3,1,6,2,6
112895,346,426,46,3,1,5,4,3
112896,346,427,55,5,3,3,2,4
112897,346,428,44,1,6,4,6,6
112898,346,429,58,1,4,4,4,5
112899,346,430,49,3,4,2,1,2
112900,346,431,52,4,4,6,6,3
112901,346,432,89,3,5,1,6,6
112902,346,433,56,6,3,3,6,3
112903,346,434,2,2,1,3,3,3
112904,346,435,31,4,1,6,6,6
112905,346,436,34,6,2,2,1,2
112906,346,437,84,5,5,1,3,3
112907,346,438,20,6,3,2,5,2
112908,346,439,12,6,3,1,4,5
112909,346,440,56,4,4,6,1,3
112910,346,441,53,2,6,3,5,3
112911,346,442,88,2,6,1,2,4
112912,346,443,58,6,2,1,4,2
112913,346,444,61,5,2,1,2,5
112914,346,445,92,6,1,2,5,1
112915,346,446,56,5,5,5,4,1
112916,346,447,82,3,4,2,3,5
112917,346,448,11,5,1,1,6,1
112918,346,449,23,1,2,4,2,6
112919,346,450,78,5,2,3,5,5
112920,346,451,33,6,5,1,2,1
112921,346,452,30,6,1,1,3,1
112922,346,453,32,2,2,5,1,1
112923,346,454,86,4,4,2,2,3
112924,346,455,10,5,2,2,3,3
112925,346,456,48,6,2,3,6,5
112926,346,457,93,3,5,1,6,6
112927,346,458,90,1,4,5,5,1
112928,346,459,10,4,1,2,5,5
112929,346,460,85,3,5,5,5,4
112930,346,461,49,4,5,6,5,4
112931,346,462,53,4,6,3,1,3
112932,346,463,12,1,1,2,1,1
112933,346,464,17,6,6,1,4,2
112934,346,465,40,5,5,3,5,5
112935,346,466,83,2,5,2,6,5
112936,346,467,91,3,5,5,1,2
112937,346,468,96,4,6,5,3,2
112938,346,469,51,6,2,4,6,3
112939,346,470,67,6,1,3,3,6
112940,346,471,57,1,3,1,4,4
112941,346,472,21,6,4,4,6,6
112942,346,473,22,5,3,1,6,3
112943,346,474,32,6,3,6,5,5
112944,346,475,5,1,4,5,1,3
112945,346,476,46,6,5,6,5,2
112946,346,477,68,2,1,1,3,6
112947,346,478,21,1,6,6,2,6
112948,346,479,74,6,2,1,4,4
112949,346,480,36,2,6,6,6,3
112950,346,481,93,3,6,2,5,4
112951,346,482,81,1,1,1,4,4
112952,346,483,37,2,1,2,5,4
112953,346,484,78,6,3,6,1,4
112954,346,485,62,3,5,4,3,1
112955,346,486,94,2,5,2,5,5
112956,346,487,23,1,3,4,6,5
112957,346,488,34,1,5,1,4,5
112958,346,489,41,2,2,5,6,5
112959,346,490,38,2,6,1,2,4
112960,346,491,38,3,2,3,4,2
112961,346,492,5,1,6,5,1,2
112962,346,493,19,6,4,3,6,3
112963,346,494,89,3,6,5,3,6
112964,346,495,63,6,1,5,2,2
112965,346,496,20,3,6,2,5,1
112966,346,497,13,2,3,1,3,2
112967,346,498,88,5,2,4,1,6
112968,346,499,52,2,6,5,3,2
112969,346,500,4,3,4,3,2,3
112970,347,348,16,1,2,4,3,2
112971,347,349,63,4,6,3,6,2
112972,347,350,61,3,6,6,2,4
112973,347,351,94,2,1,6,6,4
112974,347,352,97,5,4,6,4,4
112975,347,353,1,1,4,6,1,6
112976,347,354,95,5,1,3,6,3
112977,347,355,72,5,5,5,6,6
112978,347,356,22,1,1,6,1,4
112979,347,357,96,4,3,3,4,3
112980,347,358,1,4,4,3,5,5
112981,347,359,48,5,1,4,2,2
112982,347,360,12,5,6,6,5,1
112983,347,361,43,5,5,3,3,4
112984,347,362,96,1,3,5,3,4
